#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321B053D5
#Date Time: 2025-05-15 13:22:07.858
#Start: 20 Hz
#Stop: 20000 Hz
#Steps: 300
#Wavegen: Wavegen C1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 5.43979 V
#Offset: -0.000262887 V
#Relative: no
#Channel: Channel 2
#Range: 5.43753 V
#Offset: -8.04338e-05 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
4774.813543721296,0.01338854258653108,-16.7330625513979,150.0761200509785
4886.409524372978,0.01316513658387359,-16.9696202076753,109.3612650139656
5000.613703812651,0.01021151977239223,-17.20015231757624,67.6079429853673
5117.487040337179,0.01252107466352462,-17.44947287848053,25.01468328273055
5237.091916948468,0.01441794568525076,-17.67529649807282,-18.65781360841605
5359.492174651385,0.01738598965143957,-17.92680371007523,-63.34093371477388
5484.753146529902,0.01431715090279133,-18.15136518508071,-108.9723044982632
5612.941692619677,0.01557728991682048,-18.40516356632236,-155.8143533631082
5744.126235595659,0.005884016407804336,-18.63505116081377,156.2754436666757
5878.376797293775,0.01526271911982568,-18.86564654321915,107.2894290871946
6015.765036086202,0.01966339658213937,-19.11346271229911,57.16326329321369
6156.36428513016,0.02214397877662854,-19.32905213245079,5.953039729841819
6300.249591510658,0.007237618881905081,-19.55725225529164,-46.45598922389149
6447.497756298059,0.01751057631984207,-19.80226664353629,-100.1624509850407
6598.187375541881,0.01974007741104681,-20.02846016286323,-155.1250085403642
6752.39888222268,0.02359310128664966,-20.25407983759054,148.5478248912495
6910.214589184439,0.01559383193991994,-20.50301403483277,91.1105930504406
7071.718733070358,0.02327605181515105,-20.72820410377794,32.15373102481341
7236.997519285496,0.02485488802383638,-20.92515299918537,-28.1375074020578
7406.139168010282,0.02183139563532567,-21.19338369537449,-89.54016283603926
7579.233961289435,0.02476801582954991,-21.42365484972787,-152.7932531805254
7756.374291221447,0.01283096699982833,-21.65792409570101,142.5132824704712
7937.654709274327,0.03092563972564794,-21.88461677392966,76.56445220719957
8123.171976753958,0.02527056838038935,-22.11277121963653,9.050886424976596
8313.025116451978,0.02803394962415416,-22.34063501201879,-59.98241165360604
8507.315465500773,0.02617420496645362,-22.57620630123836,-131.1150788501679
8706.146729463779,0.02370851460954058,-22.81876936823083,156.6472460513178
8909.625037689977,0.02815430737389273,-23.03495381799404,82.51511918759968
9117.858999962122,0.02189885813300223,-23.264966607732,6.727157072572112
9330.959764468944,0.03180101112826524,-23.49274127757054,-70.743050374435
9549.041077132257,0.02460351795516112,-23.73647170801632,-150.038448735536
9772.21934232065,0.03131507084062152,-23.95826597616846,128.4094663672172
10000.61368498218,0.03087859084944913,-24.1944452369835,45.2671695166987
10234.34601422921,0.03272852902081827,-24.39419776309609,-39.74366278195752
10473.5410884093,0.03419841066825115,-24.65291046303109,-126.8829624445502
10718.32658169703,0.03658025381118307,-24.91416818691433,143.8879828908147
10968.83315224203,0.03781234640118103,-25.11708006376823,52.73688711487885
11225.19451190994,0.02754932408457339,-25.3593646901601,-40.45014205726423
11487.54749765318,0.03712617285924246,-25.58159018260467,-135.650211402383
11756.03214454983,0.03327030780597411,-25.79376525546439,126.3405301335163
12030.79176054968,0.03949791639611126,-26.05451855703515,26.51952173104644
12311.97300296702,0.04043103609817975,-26.28433151795364,-75.87500421794631
12599.72595676139,0.02715925593005028,-26.53356437148219,179.5617694254575
12894.20421464775,0.03957157020005052,-26.82904936896173,72.39694839527694
13195.56495907908,0.04024298996401768,-26.98375612201317,-36.88491117446326
13503.96904614501,0.03525903628482583,-27.23677438513363,-149.0400875947285
13819.58109143129,0.04147650966083047,-27.47348535632015,96.10560165461854
14142.569557886,0.04341769042722471,-27.65095220642649,-21.00792951691847
14473.10684573932,0.03470802130323563,-27.92042752713943,-141.7651423292076
14811.36938452488,0.04396871675193494,-28.18884214175015,95.78785333583988
15157.53772725186,0.04583751784487156,-28.32377387695551,-30.13716547132885
15511.79664677801,0.03160567520818863,-28.60216873190061,-158.8013057598606
15874.3352344351,0.04593592438985913,-28.7888392577348,69.37455408522111
16245.34700095943,0.04524348983407517,-29.07120833579878,-64.94376533031523
16625.02997978127,0.04427800056065137,-29.29235073424389,156.9514522178813
17013.58683272832,0.04515337582688572,-29.44869408804283,15.58475390939378
17411.22495819973,0.04788610165336001,-29.75867957291495,-128.4616429256019
17818.15660186828,0.04653577100460111,-30.01836281902239,83.40965141542283
18234.59896996984,0.04044999011314174,-30.39193228476941,-66.90374483050856
18660.77434524073,0.04943401939086553,-30.88484548748314,137.3208124707286
19096.91020556459,0.05251983808658245,-31.55563059538759,-20.43446302190712
19543.23934539235,0.05135299144741059,-32.74781214138213,176.7216395957824
20000,0.0499057089625697,-34.2080131560357,11.94118028609376
